id,popularity,vote_average,vote_count,averageRating,numVotes
450404,0.636,6.9,4,,36
450598,0.808,4.8,4,4.7,467
450560,0.832,7.0,4,5.2,140
1043432,1.982,9.0,,,158
1055772,0.974,5.8,4,6.3,
450498,"1,05",5.5,4,6.6,75
450429,1.534,42.0,4,5.7,111
427411,"0,674",5.2,4,,131
427634,1.284,6.6,4,6.1,131
426191,0.993,7.2,4,4.1,113
427928,2.533,4.0,4,6.4,173
427950,"1,092",4.0,,3.2,235
449627,2.336,6.75,4,6.7,2199
449576,1.564,6.2,4,6.3,176
717397,1.348,4.25,4,3.4,334
449842,0.6,8.8,4,8.1,136
1055600,"2,69",4.6,4,3.6,152
450050,0.6,6.1,4,5.0,235
449888,0.776,5.0,4,6.3,195
450812,0.669,6.8,4,,98
426359,0.6,3.0,4,4.0,76
1042643,1.4,6.5,4,5.9,84
426373,3.307,60.0,4,,362
426476,0.6,6.0,4,,46
451697,1.796,5.0,4,3.8,294
451661,1.651,6.0,4,,223
426529,0.973,2.5,4,4.3,85
426578,0.74,6.5,4,6.5,117
451538,1.613,5.6,4,6.3,122
426347,1.216,9.1,4,6.7,328
426342,0.83,7.0,4,7.8,383
716117,0.936,3.4,4,3.6,150
452038,1.075,7.0,4,6.2,428
452017,0.698,7.5,4,7.7,224
860887,1.417,4.0,4,5.7,86
451956,1.382,4.8,4,4.0,190
426319,0.6,5.5,4,,
451921,1.087,6.25,4,,216
860759,1.144,5.8,4,5.9,512
451007,0.764,4.2,4,5.5,73
450933,0.6,6.5,4,7.4,136
427060,1.926,5.2,4,5.6,111
716517,"performer and subversive agitator for social change.\"",6.5,4,,7.7
450860,1.353,8.0,4,6.2,66
450841,1.432,6.25,,6.6,298
427120,0.6,6.0,4,6.2,61
860708,0","987""",6.0,4,6.9,51
716300,0.6,7.0,4,,52
451458,0.737,7.0,4,6.2,17
426674,kind,7.0,4,Matt Vogel,"Ken Scarborough, Geri Cole"
426762,1.4,8.8,4,8.3,26
426770,0.6,7.75,4,8.7,
451199,3.907,7.2,4,5.9,85
860712,0.791,8.0,4,6.4,445
451098,"0,6",5.75,4,6.7,58
428129,0.6,6.5,4,7.1,52
429310,2.16,6.8,4,6.2,
447736,0.973,6.5,4,8.2,280
447617,0.767,7.5,,3.6,137
448306,2.216,6.75,4,6.2,168
1652987,"0,0643",8.25,4,,46
1652987,0.0643,8.25,4,8.1,46
859078,1.129,7.0,4,6.5,195
718738,0.6,7.4,4,7.3,23
1054719,1.096,4.5,,7.3,55
448291,0.752,5.25,4,6.0,35
859385,2.589,6.0,4,5.4,277
859357,1.341,6.5,4,3.5,129
859350,1.589,70.0,4,6.8,
859324,"1,486",6.5,4,,264
718389,"or \\""chapters""",4.0,,English,"snuff, gore"
447832,as everybody calls him in Punta del Este,60.0,4,"Germany, Uruguay, Argentina",Spanish
859051,a couple stretches their finances to purchase a home in an upper-class neighborhood. Due to a murder/suicide by the previous owners,5.8,4,English,
429713,0.6,4.2,4,4.0,209
719010,"and instead lurked beside Su Xin's boyfriend Wang Sheng, On the other side",5.5,4,,Nan Zhang
447232,0.638,4.8,4,6.7,103
447224,1.883,5.8,4,3.9,330
429781,0.6,5.2,4,3.8,30
429864,0.6,8.5,4,7.2,31
447438,3.712,4.8,,5.8,156
718836,1.183,2.8,4,4.3,200
1054569,1.99,9.0,4,9.0,4444
429552,1.841,5.2,4,3.9,1428
429574,"1,226",6.2,4,5.9,128
718915,1.936,5.0,4,6.3,117
447361,0.6,9.5,,8.7,99
447341,0.992,6.5,,5.4,54
429645,1.245,4.2,4,4.4,473
448307,0.6,6.5,4,6.9,41
428361,Paco,5.5,4,,"Danno Kristoper C. Mariquit, Alpha Habon, Vice Ganda, Coco Martin, Rod Marmol"
1044184,2.148,78.0,4,7.0,26
428296,0.791,8.8,4,,
1055264,1.863,7.375,,5.5,125
449427,1.4,7.0,4,7.6,249
428152,1.588,3.75,,5.4,28
449417,2.237,5.8,4,5.5,422
449416,0.6,6.0,4,3.4,127
428180,2.502,7.75,4,6.7,197
428227,1.943,9.0,4,6.6,266
428237,"is back with his new stand-up show.\"",6.8,4,Josh Widdicombe,6.5
428242,0.6,7.2,4,7.6,123
428524,1.143,8.2,4,5.7,132
718102,1.018,4.2,4,5.8,70
718143,0","758""",70.0,4,7.9,59
718159,"2,18",4.25,4,,366
428868,1.656,3.6,4,5.1,90
718240,1.174,5.25,4,5.2,1304
859425,2.726,5.5,4,4.5,568
718013,1.31,6.5,4,5.3,434
718025,"1,454",58.0,4,6.9,219
1146912,6.535,6.5,4,6.6,626
448783,1.433,5.5,4,5.3,235
448770,1.114,3.8,4,6.1,78
1146921,6.272,70.0,4,6.6,900
448760,0.6,5.8,4,4.7,528
859555,0.79,5.2,4,4.7,
1040621,"1,879",6.0,4,5.4,123
423416,0.817,5.2,4,7.0,
423340,"0,725",5.25,4,7.1,78
455923,3.016,3.0,4,3.2,308
713235,"0,84",6.0,4,5.5,1560
423161,"1,99",6.0,,6.1,70
713768,1.309,5.2,4,8.4,16
423641,0.6,5.5,4,7.5,13
713777,0.875,7.0,4,8.0,229
713785,"1,075",7.2,4,8.0,
455385,"\\"" proto–club kid Susanne Bartsch has been throwing unforgettable parties for over 30 years and is still going strong.\""""",7.0,4,"Anthony Caronna, Alexander Smith",
713828,1.579,6.2,4,3.9,275
1040867,3.47,7.2,4,5.1,222
455340,1.068,7.8,4,5.2,85
862618,2.202,5.2,4,,
455616,0.617,7.0,4,6.3,77
455586,2.438,5.9,4,6.5,89
455585,0.609,6.0,,6.9,99
862737,"2,499",9.5,4,8.2,121
713584,1.379,70.0,4,6.8,187
423575,0.6,8.8,4,,133
423594,0.6,5.8,4,6.5,77
423599,0.717,6.0,4,6.2,78
456862,0.873,4.8,4,4.1,156
712353,1.476,60.0,4,6.3,341
712360,1.4,8.0,4,6.7,414
422433,1.496,6.5,4,7.8,384
422486,0.6,4.5,4,5.7,27
1040159,2.824,5.5,4,5.2,394
457316,1.024,4.0,4,4.2,
1058678,2.987,7.5,4,7.1,1640
1058662,2.902,8.1,4,5.4,1030
457201,0.795,5.5,4,6.0,303
422143,1.04,5.8,4,,96
422145,0.6,7.5,4,7.0,52
1039951,2.073,6.8,,6.6,199
422173,0.776,5.5,4,3.6,138
422231,1.609,9.0,4,3.6,238
422520,1.633,8.0,4,7.9,
422534,1.279,5.5,4,5.2,47
456292,and their friendship,4.5,4,,Shawn Welling
456230,1.595,6.4,4,6.1,68
456188,0.6,4.4,4,6.9,50
456681,0.6,4.2,4,,37
456678,0.6,6.5,4,6.9,15
456650,2.127,3.75,4,4.6,183
422562,0.6,7.8,4,7.4,67
456643,2.622,88.0,4,6.2,81
456599,"\\"" until it all came crashing down after he produced the 1989 Academy Awards""",6.2,4,Jeffrey Schwarz,
456554,0.6,5.2,4,5.2,110
456437,0.966,4.8,4,6.2,72
425246,0.716,6.25,4,7.0,103
453275,1.4,7.2,4,6.3,183
715133,"1,4",5.5,4,4.3,130
424976,"not a killer.\"",4.5,,Levon Minasian,6.0
453169,1.434,5.8,4,5.9,124
715222,1.722,6.875,4,6.7,
453004,4.418,8.2,4,6.4,394
452981,2","313""",6.5,4,5.5,511
861427,0.6,7.8,4,8.0,246
861772,0.967,6.0,4,,2945
862046,"1,113",4.0,4,6.8,28
425058,0.824,75.0,4,8.6,76
425071,1.061,7.0,4,5.7,234
453533,0.772,5.1,4,6.3,77
714844,2.146,9.2,4,7.4,68
425183,"2,506",6.5,4,6.0,247
452509,1.034,4.8,4,,582
452504,1.005,6.0,4,6.5,109
426027,0.784,5.5,4,6.4,101
452312,2.189,7.0,4,7.8,681
426072,0.734,7.2,4,7.2,18
452906,0.717,4.5,4,,21
452889,0.975,6.0,4,6.5,84
715632,0.978,4.5,4,6.2,157
425584,0.848,6.5,4,7.0,54
425628,0.6,7.0,4,5.6,105
425636,3.008,6.25,4,6.7,312
452758,0.6,6.8,4,7.1,516
452617,0.785,7.8,4,7.9,
424972,0.6,7.0,4,7.2,54
454654,0.6,5.8,4,7.5,21
714044,1.058,3.0,4,4.0,1221
862401,a family of thieves,6.8,4,who are in search of the biggest treasure in history,"and it becomes a grand adventure that reveals a family secret that even Hana does not know...\""
454647,1.061,6.0,4,,133
714177,0.6,7.8,4,8.0,190
424322,1.826,3.2,4,3.7,119
424086,0.6,5.0,4,6.9,73
713977,1.806,7.0,4,6.7,271
455148,0.6,5.5,4,6.3,48
424004,1","75""",5.8,4,5.2,154
1057513,1.074,4.0,4,Simon Sprackling,"Mark Augustyn, Chris England, Simon Sprackling"
424049,0.786,5.5,4,5.1,16
424331,0.966,4.5,4,,978
454113,1.734,68.0,4,7.9,
424690,0.737,8.875,4,6.8,118
424752,1.604,4.0,4,5.0,186
424755,0.772,7.2,,8.6,64
1057094,0.6,5.0,4,6.3,34
453740,0.6,5.8,4,7.1,23
424955,0.6,5.8,4,7.0,140
454233,0.6,35.0,4,6.3,75
424402,2.068,5.8,4,,220
424403,0.84,4.0,4,5.7,117
424422,1.681,8.8,4,5.5,19
454339,0.725,7.5,4,6.9,27
424482,1.302,4.5,4,6.2,44
862252,0.809,6.5,4,5.7,100
714345,1.349,6.4,4,7.2,248
440646,1.402,5.9,4,,91
1048772,1.4,7.375,4,5.3,16
440447,0.6,7.25,4,6.3,29
434884,1.4,6.4,4,5.6,505
440418,0.6,7.0,4,6.8,33
855419,0.82,8.5,4,6.4,125
440974,1.4,6.1,4,5.9,
440924,"0,939",7.0,4,7.7,244
434625,0.747,50.0,4,5.9,
440774,0.689,2.0,4,6.6,84
434928,1.006,4.5,4,6.6,65
724232,"0,6",5.625,4,6.7,36
435211,1.295,6.8,4,7.6,84
440040,0.6,5.5,4,,59
854883,1.274,6.8,4,6.9,23
440336,0.6,6.8,4,6.9,260
440277,0.932,5.2,4,4.9,636
440250,0.972,4.4,4,5.9,162
855020,0.6,6.5,4,,139
435089,0.782,5.75,4,6.7,54
440157,0.6,42.0,4,6.4,12
440135,"the subject of the main part of the film. The industrial and functional buildings presented span the period from 1955 to 1994; their organic brick construction is astonishing and inspiring.\"",4.2,4,Heinz Emigholz,6.3
440125,0.6,6.0,4,6.7,68
440121,0.754,5.5,4,6.6,85
440114,1.065,6.5,4,6.8,256
855844,1.4,7.875,4,6.2,1293
433854,0.6,4.0,,2.8,247
434016,1.087,6.5,4,6.8,119
434029,0.741,5.0,4,6.5,90
434065,0.6,5.0,4,8.5,92
434081,0","798""",6.8,4,6.0,136
722810,0.797,4.5,4,5.7,27
442192,0.6,5.8,4,6.5,34
433622,"0,6",6.5,4,5.6,321
433632,0.735,5.5,4,5.5,74
433755,0.803,6.8,4,7.3,60
433768,0.818,7.5,,6.6,123
442006,1.878,6.5,4,3.7,620
433819,1.501,4.2,4,4.1,173
855733,0.6,5.0,4,6.9,43
434116,0.801,5.2,4,3.2,162
723390,0.761,4.0,4,8.1,23
434457,2.141,5.8,4,5.8,167
434469,0.717,8.8,4,6.0,179
434126,0.777,9.2,4,5.6,20
723256,1.881,8.5,,3.8,163
434309,0.6,60.0,4,7.0,79
855618,0.808,8.2,4,,701
437808,0.717,6.2,4,7.8,76
854291,"\\"" Quam""",3.8,4,,Kayode Kasum
725206,1.318,5.5,4,3.8,
437736,0.6,6.0,4,6.7,13
437698,The Ex-wife serves as a funhouse mirror reflecting this disturbing trait,4.8,4,,Katja Wik
438030,1.152,7.0,4,6.2,233
436516,0.6,7.0,4,6.0,37
436548,1.336,7.8,4,,379
436552,3.057,2.8,4,6.3,380
437935,0.6,6.2,4,7.1,37
436929,0.6,62.0,4,6.0,45
437177,and a worthy challenger to Bob's karaoke crown. Lyssa,2.8,4,,Firestorm Pictures
437518,2.03,4.5,4,4.6,161
436853,0.6,6.5,4,7.1,94
437498,1.079,5.2,4,7.3,
436887,1.046,5.0,4,6.1,808
437410,1.08,5.0,4,5.3,141
854723,2.229,6.25,,4.3,671
435692,2.17,6.8,4,6.6,66
435695,0.6,5.0,4,7.1,181
435709,1.133,3.375,4,,40
439031,1.251,5.2,4,5.6,108
724653,0.765,6.2,4,6.6,529
438933,1.773,6.2,4,4.6,235
724677,1.688,9.0,4,,67
724406,0.6,6.2,4,4.9,
724450,2.245,4.2,4,5.6,394
1148274,0.6,5.8,4,,10
439309,0.717,5.9,4,6.2,27
438739,1.103,5.0,4,5.5,1263
724918,1.225,6.75,4,6.8,38
436327,"you are the solution!\\"" Her friend Charly tries to comfort her. And she's right: Gerri grabs himself by the head""",4.5,4,Thomas Freundner,"Kerstin Gier, Wiebke Jaspersen, Aglef Püschel"
436330,1.462,4.2,4,,98
854445,0.975,5.5,,6.0,109
1050225,4.4,5.5,4,4.1,1125
1050238,7.189,8.5,4,7.2,117
436249,"1,162",4.8,4,5.8,151
435983,2.024,4.75,4,5.6,154
438658,2.982,7.0,,6.5,121
854575,2.491,57.5,4,5.5,372
854569,0.6,7.0,4,6.6,226
436164,1.38,7.25,4,5.1,175
854542,"where she hadn't been since she was a child. But Lia has secrets to keep and won't let anyone set foot in the old and abandoned house.\"",6.2,4,Beatrice Baldacci", Andrea Paolo Massara," Edoardo Puma""",5.7
719159,0.6,5.9,4,5.7,41
857855,2.023,6.0,4,6.0,243
445470,0.815,6.5,4,6.9,
1046157,1.199,7.4,4,6.8,
431224,"0,798",6.8,4,7.4,82
445393,0.6,5.2,4,8.0,41
431254,0.6,6.2,4,6.2,39
720677,0.732,5.5,4,5.9,21
445340,0.716,2.2,4,3.0,278
445218,1.106,6.0,4,,153
1046028,0.6,5.0,4,6.6,15
857980,2.376,5.9,4,2.6,210
445656,0.6,4.8,4,6.2,
431546,1.576,5.0,4,5.7,27
444814,0.6,6.6,4,6.8,118
857351,1.888,7.8,4,7.3,361
431410,"please head to the check-out!\\""""",3.8,4,1.076,/sTuZDe27E2E0J9i35XAcbPPFtmL.jpg
1053630,6.074,5.5,,4.8,409
720790,"Doser.\\"" They watch videos of people who have tried it but it doesn't look secure to them.None of the boys dare to try it.They decide to play a game and incidents occur.\""""",2.5,4,,4.4
430173,1.942,6.2,4,5.2,123
446693,0.6,8.8,4,7.7,20
430199,1.103,5.2,4,7.3,
1045533,1.4,7.8,4,7.7,128
858672,2.407,4.6,4,4.2,198
447077,0.79,7.8,4,8.0,299
429910,1.379,7.5,4,4.8,256
719195,0.6,68.0,4,6.1,109
719231,0.725,7.6,,6.9,87
858712,0.6,6.8,,,73
446808,0.6,5.0,4,5.8,6
1045394,1.287,6.2,4,6.5,923
430768,0.886,5.75,4,4.5,162
720170,0.716,4.0,4,7.1,53
430852,0.82,48.0,4,5.3,19
445845,0.983,5.0,4,3.5,87
446348,1.498,5.5,4,4.4,308
719917,2.466,7.25,4,7.1,206
1045794,8.182,5.0,4,4.6,864
444555,0.6,5.5,4,6.9,36
443128,"1,126",7.8,4,7.9,224
443125,0.991,7.5,4,8.3,6973
1052875,4.437,7.0,4,6.7,552
443079,0.6,7.6,4,,131
432964,"0,6",7.2,4,7.0,72
433006,0.87,85.0,4,8.9,
433021,1.398,2.8,,3.7,149
722338,1.017,6.8,4,7.4,515
432897,2.052,6.2,4,6.3,113
432890,1.348,4.5,4,3.3,298
432717,1.272,6.2,4,5.7,84
443318,0.6,6.0,4,7.1,171
432778,0.6,6.4,4,,60
1047248,1.424,6.75,,7.7,115
432794,0.797,5.5,4,6.1,453
432800,0.6,5.2,4,6.9,124
443266,1.863,6.9,4,6.7,521
443210,0.6,5.0,4,4.8,87
443205,3.691,5.0,,4.8,4543
721930,2.057,5.75,4,4.7,978
856369,2.32,7.5,4,7.3,776
442879,"0,717",4.1,,5.7,18
442648,2.143,4.0,4,4.6,159
442479,0.853,32.0,4,4.5,485
442458,1.235,5.0,4,6.6,14
442329,1.114,7.2,4,7.3,110
433537,1.303,7.2,4,7.4,382
1052703,1.509,6.5,4,6.5,200
856290,1.746,7.0,4,3.5,211
442703,0.6,6.0,4,6.2,120
433263,0.717,2.8,,5.7,81
442655,0.708,6.0,4,6.2,83
433278,1.07,4.9,4,6.4,53
721333,0.6,65.0,4,5.8,59
443959,0.632,6.4,4,7.0,29
443939,0.6,4.5,4,6.2,104
443822,"1,588",6.0,4,,7.0
443801,4.152,2.8,,4.4,1317
444055,0.831,9.2,4,7.7,166
444085,0.6,6.2,4,5.5,851
444453,0.985,6.0,4,6.5,200
1046760,0.766,6.9,4,7.3,13
1046778,5.011,8.1,4,5.3,330
1046791,4.494,5.2,4,6.0,63
1053312,"1,4",7.25,4,6.5,186
444134,1.935,30.0,4,5.5,138
444120,0.6,7.0,4,7.8,
1053104,1.898,5.5,4,4.7,518
443627,0.6,52.0,4,6.1,32
443583,"0,6",7.1,4,6.5,91
1047097,1.94,8.875,4,6.8,96
432612,2.15,50.0,4,5.5,248
432634,0.6,6.5,4,7.8,
432646,"the Italian village of Nonantola was indeed a refuge for 73 Jewish children who wanted to escape the merciless access of the National Socialists on their way to the \\""Promised Land\""\"" of Palestine. Director Nikolaus Leytner describes the dangerous journey as an exciting test""",6.5,4,Nikolaus Leytner,Agnes Pluch
432658,1.87,7.5,4,6.4,95
432683,1.336,4.4,4,6.0,77
443780,2.005,7.8,4,5.5,37
432392,1.694,3.5,4,6.5,241
857079,1.593,7.5,4,7.3,188
432422,0.679,8.1,4,7.5,161
1047062,2.094,8.8,4,8.0,129
1033412,2.527,6.8,4,,130
873491,1.396,42.0,4,4.7,306
469470,0.6,5.25,4,5.7,187
873486,3.631,4.0,4,5.2,77
412851,0.606,6.5,4,6.2,231
470084,1.161,6.0,,6.8,60
412359,0.6,5.8,4,6.9,50
412420,1.351,5.2,4,3.0,
469973,"2,866",6.2,4,4.4,289
412464,0.831,7.8,4,,159
412469,1.323,6.25,4,4.7,179
873603,0.6,8.25,4,7.5,21
469820,0.6,5.9,4,5.0,123
1033258,3.221,8.5,4,6.5,483
469787,0.945,5.8,4,5.9,175
412590,0.638,6.2,4,6.6,269
700716,award-winning director for his first short film (Ice Cream and Tequila),6.8,4,,English
413166,"1,414",6.5,4,6.4,319
468967,1.394,65.0,4,5.9,270
413192,1.007,6.4,4,,227
1033758,1.442,3.5,4,6.1,1863
1033455,0.933,8.25,4,5.7,207
413332,1.227,6.5,4,4.9,535
469063,0.6,5.2,4,3.9,191
469314,0.6,75.0,4,8.3,15
1033528,6.237,5.2,,5.7,857
469299,0.815,8.4,4,6.6,33
469151,0.824,7.8,4,7.3,226
469129,0.996,9.2,4,7.2,30
413086,1.174,2.2,4,2.2,189
469111,0.811,7.8,4,7.9,185
469105,1.801,3.2,4,3.6,
469071,0.761,5.8,4,7.1,546
1032664,3.564,2.2,4,2.1,291
411679,0.6,5.0,4,5.9,51
411738,1.248,5.5,4,6.5,102
412309,2.531,6.2,4,6.3,142
411806,0.6,6.5,,6.8,140
411822,0.994,6.0,4,5.9,148
699654,3.159,3.75,4,4.1,519
470893,2.228,5.0,4,5.4,420
874333,1.776,8.0,4,7.2,122
411509,0.6,5.0,4,6.3,
1032589,2.815,4.8,4,5.0,197
411606,2.055,8.7,,6.1,720
874210,"1,681",6.0,4,,385
470593,3.831,7.0,4,2.5,336
412194,1.009,5.0,4,5.3,72
1142887,5.334,8.8,,8.1,12
470158,0.739,7.9,4,6.8,8
700270,0.6,7.8,4,7.8,321
470118,0.943,85.0,4,,11
1063779,3.891,5.5,,7.3,355
874030,1.102,8.0,4,6.3,323
411918,0.6,4.2,,4.8,178
470511,1.417,5.8,4,5.5,278
411978,1.425,5.875,4,7.5,
470432,0.652,7.6,4,6.5,59
470415,0.773,4.5,,6.6,252
873837,1.392,4.8,4,4.4,436
413353,1.497,7.2,4,7.2,387
467356,0.6,6.2,4,7.2,26
467352,"0,6",7.2,4,6.5,72
871502,2.133,5.0,,2.7,172
467330,3.542,8.1,4,4.9,1233
467155,0.796,6.2,4,7.2,206
1034809,"2,8",6.75,4,6.5,311
414600,0.6,5.5,4,6.8,
871340,"0,729",8.0,4,,78
703980,1.328,4.5,4,5.1,131
703449,1.266,4.75,4,6.0,371
871806,0.768,6.2,4,6.5,116
414263,2.679,50.0,4,6.0,
703096,1.547,4.9,4,3.9,349
467600,1.4,6.5,4,5.4,130
871653,1.089,6.5,4,5.4,139
467522,"0,829",5.8,4,6.1,74
871220,"0,997",41.0,4,6.3,493
704565,1.399,5.6,4,6.3,172
415044,1.935,3.5,4,3.6,244
466490,1.657,5.6,4,6.1,66
415103,0.764,6.5,4,7.5,119
466449,0.6,6.8,4,5.4,113
466912,"1,131",2.8,4,,2720
414780,1.163,4.0,4,5.7,255
466830,2.03,8.5,4,,80
414829,2.98,7.0,4,6.6,75
414840,"0,6",8.0,4,6.9,143
414866,"1,584",5.2,4,3.0,182
704347,0.745,2.5,4,6.7,82
414903,0.6,5.8,4,5.8,49
871036,1.842,7.0,4,6.5,46
466654,1.163,7.1,4,6.7,258
467671,"0,6",4.6,4,5.3,60
1034155,13.88,7.125,4,5.4,4501
872586,0.765,4.5,4,,6758
468658,1.321,6.1,4,6.8,226
701526,"0,724",7.8,4,6.5,214
1063197,2.173,7.25,4,7.2,1402
701637,1.117,7.5,4,7.6,213
1034273,2.617,7.0,4,7.3,241
467968,0.999,7.8,4,7.4,27
871983,2.46,5.625,4,5.0,84
414066,0.6,8.2,4,6.9,112
702816,0.6,7.6,4,7.0,105
702868,0.6,7.5,4,5.4,7
1143573,"0,853",60.0,4,5.9,19
702933,1.391,4.5,,5.3,142
872284,1.4,5.5,,4.8,37
1034219,1.658,4.2,4,4.5,161
468147,0.6,6.5,4,6.9,18
872161,2.416,6.0,4,5.5,170
413928,0.974,6.4,4,5.7,283
468052,1.045,5.4,4,6.2,616
696513,1.76,6.2,4,2.4,
876189,2.547,5.5,4,6.1,274
409544,0.6,6.0,4,6.1,87
472814,0.6,40.0,4,4.0,38
696419,1.439,7.8,4,6.3,68
696871,2.43,6.8,4,4.2,228
472751,2.284,6.0,4,4.9,509
875843,0.6,7.0,,6.9,24
696610,2.677,6.7,4,5.1,
876120,1.324,6.5,4,5.9,17
876079,1.748,3.8,4,4.8,6347
876049,0.6,7.0,4,7.8,92
473418,1.344,8.2,4,7.8,103
473402,0.62,6.5,4,,44
695556,1.4,6.625,4,7.5,210
473392,1.956,5.5,4,5.0,68
473356,1.126,5.5,4,5.8,
695350,1.671,4.2,4,4.7,1462
1380283,0.6,7.8,4,7.2,19
695179,"\\"" and \""\""Showgirls.\""\""\""""",6.2,4,,
408793,"1,182",8.8,4,,195
695244,2.533,5.0,4,5.0,283
408874,2.371,7.5,4,6.3,160
1031218,2.489,6.875,4,7.4,2041
1031460,3.227,4.8,4,5.7,454
876619,2.868,2.5,,4.6,178
696091,0.799,5.2,,7.7,301
409521,1.487,6.0,4,5.1,
876670,0.6,7.5,4,8.2,38
473340,0.843,5.0,4,7.3,
876801,"1,473",6.4,4,7.2,1253
409151,0.698,5.2,4,7.4,157
409152,1.037,7.5,4,8.3,71
473323,0.6,6.2,4,7.0,116
695831,0.799,4.8,4,5.1,69
473251,0.6,4.2,4,6.4,26
1031362,2.943,7.2,,,346
409313,"0,6",5.2,4,6.2,97
874891,2.347,6.6,4,,241
1032134,4.139,4.25,4,5.2,519
1064390,3.077,5.8,,5.1,672
471644,"anti-American allies.\"",4.8,4,Trevor Loudon,5.3
472175,0.6,3.5,4,6.5,54
410658,1.139,78.0,4,6.8,184
471994,0","6""",6.2,4,6.5,339
471287,1.258,7.5,4,6.0,71
411240,1.335,5.2,4,5.8,126
471278,1.031,6.75,,6.5,69
874581,1.303,6.5,4,5.0,306
1032457,2.645,4.8,4,6.1,526
698992,0.6,9.1,4,6.7,
411300,1.574,6.8,4,6.1,192
698786,0.6,4.5,4,4.7,30
698788,0.6,5.4,4,6.9,39
698800,1.618,5.2,4,5.3,60
698802,"0,6",5.9,4,5.3,7
698805,0.6,4.4,4,5.4,14
698809,0.6,6.8,4,6.9,13
471500,0.6,6.5,4,,150
1032293,1.222,5.2,4,,703
471467,"1,336",6.5,4,6.9,192
471424,0.792,5.5,4,4.2,
1064284,2.472,6.0,4,5.5,87
1032354,1.466,5.5,4,6.4,225
471314,"0,6",6.0,,4.7,925
697413,1.4,6.6,4,6.9,269
875546,1.159,7.8,4,7.8,4289
410167,1.097,5.0,4,5.9,87
697325,1.345,4.8,4,,656
1064750,2.055,3.5,4,4.0,458
875238,"0,755",2.75,4,3.8,98
410456,0.6,5.9,,7.3,24
698152,1.143,6.8,4,5.6,416
410210,0.6,5.8,,7.7,48
410216,1.415,3.75,4,4.8,98
472572,0.799,2.8,4,5.4,
472448,0.6,3.8,4,4.0,37
460539,1.93,5.5,4,4.9,
460370,0.6,5.5,4,6.1,29
460271,2.006,8.2,4,7.4,577
460788,2.107,1.2,4,2.5,213
419484,0.716,7.1,4,7.5,49
865495,1.4,7.375,4,7.0,32
459795,3.124,8.2,4,4.6,456
459726,2.106,6.8,4,6.5,672
459708,2.499,4.8,4,6.0,
419798,0.6,5.8,4,5.3,194
460192,"0,782",4.5,4,4.9,55
460141,0.6,6.8,4,6.6,91
460122,1.366,5.75,4,5.3,325
460032,1.086,9.25,4,8.5,
419979,0.6,3.2,4,4.6,344
419393,0.6,6.25,4,6.8,
1037604,2.129,4.5,4,6.5,375
418696,0.609,5.8,4,6.7,43
418697,0.779,6.2,4,6.8,128
461695,0.6,9.25,4,8.4,132
461669,0.6,9.8,,8.0,176
461637,0.646,7.0,4,6.0,166
418635,1.164,7.5,4,7.6,51
708513,it is a reflection on art,6.2,,/pBkJBjslBFrju50w5UK22hyfEDZ.jpg,
461844,2.399,9.0,4,7.4,442
461843,0.6,5.0,4,5.5,105
461838,1.711,4.25,4,5.5,98
461836,0.6,4.5,4,5.4,175
461834,2.632,5.2,4,5.6,258
461833,0.6,6.25,4,6.1,163
418574,0.6,8.8,4,8.7,
418601,2.091,5.8,4,6.5,150
1037670,2.316,7.0,4,6.4,93
461549,0.729,6.5,4,6.6,70
461084,0.83,8.0,,8.1,316
419239,0.6,5.5,4,6.6,84
709040,"0,6",6.0,4,7.3,102
709046,0.795,7.0,4,6.5,216
709056,1.625,6.0,4,,
460886,"1,086",5.0,4,5.7,146
1060060,8.677,6.5,,4.8,378
419348,"0,716",52.5,,7.6,148
461148,0.6,5.5,4,5.5,21
461484,0.843,4.8,4,7.1,78
461403,0.874,7.6,4,6.9,
866337,0.989,7.5,4,6.4,107
866319,0.854,5.75,4,5.9,115
461316,0.6,7.8,4,7.0,38
461307,1.904,4.9,4,3.5,216
461253,2.347,2.6,4,3.8,417
461230,0.6,6.5,,6.9,181
420292,2.464,5.8,4,6.2,74
421463,0.94,6.5,4,6.4,
421432,0.73,6.5,4,6.5,17
864796,1.715,6.0,4,5.2,200
711330,4.373,6.5,4,5.2,351
711335,0.6,5.8,,6.0,50
421385,"Kate tries to save her friends.\"",4.25,4,Cyril Morin,5.2
458238,1.601,45.0,4,5.6,196
458200,1.583,6.75,4,7.5,215
1039725,0.6,3.2,4,5.1,314
457499,0.6,58.0,4,5.8,40
421844,1.031,4.2,4,5.8,12
711850,2.756,48.0,4,3.8,162
457366,1.044,60.0,4,6.4,175
457939,1.549,5.8,4,7.9,77
711407,0.6,6.9,4,6.7,66
457910,0","874""",4.75,4,4.1,226
421580,1.029,6.2,4,5.1,180
457902,0.862,7.2,4,7.3,124
457857,0.6,5.5,4,5.7,74
711468,0.6,7.375,4,,204
711564,1.773,7.0,4,6.5,194
864233,2.794,7.25,,5.8,270
457591,1.897,3.2,4,3.3,
420304,0.716,5.5,4,6.5,114
710219,0.6,52.5,4,,79
459208,1.129,8.8,4,7.7,
420591,0.6,4.8,4,7.2,53
459125,0.6,4.8,4,7.0,12
458992,1.087,6.3,4,6.7,55
420783,1.39,4.5,4,3.9,171
459556,0.748,5.2,4,5.7,142
865367,1.142,6.0,4,6.7,254
